Data/Time,CPU usage %,Temperature C
2022-04-05 06:56:36.697913,16,40.4
2022-04-05 06:56:46.937572,15.8,40.4
2022-04-05 06:56:57.137665,16.3,39.9
2022-04-05 06:57:07.397604,16.4,40.9
2022-04-05 06:57:17.777150,20.8,39.4
2022-04-05 06:57:28.037633,17.3,39.4
2022-04-05 06:57:38.277615,17.7,40.9
2022-04-05 06:57:48.655451,17.7,39.9
2022-04-05 06:57:58.907613,16.6,40.4
2022-04-05 06:58:09.157683,16.4,38.9
2022-04-05 06:58:19.418423,18.1,39.4
2022-04-05 06:58:29.667648,16.9,40.9
2022-04-05 06:58:40.377862,17.4,39.9
2022-04-05 06:58:50.607983,19.4,40.9
2022-04-05 06:59:01.179338,23.3,39.4
2022-04-05 06:59:11.447790,26.3,38.9
2022-04-05 06:59:21.707636,26.1,39.4
2022-04-05 06:59:31.973843,27.8,39.9
2022-04-05 06:59:42.227641,24.2,39.4
2022-04-05 06:59:52.468727,16.8,39.4
2022-04-05 07:00:02.757749,16.5,40.4
2022-04-05 07:00:13.007661,16,39.9
2022-04-05 07:00:23.327602,16.2,39.9
2022-04-05 07:00:33.708158,15.6,39.9
2022-04-05 07:00:44.117642,17.2,39.4
2022-04-05 07:00:54.347985,16,39.9
2022-04-05 07:01:04.637618,15.9,39.9
2022-04-05 07:01:14.892417,16.1,40.4
2022-04-05 07:01:25.167639,16.7,39.4
2022-04-05 07:01:35.417580,17,38.4
2022-04-05 07:01:45.647604,17.2,39.9
2022-04-05 07:01:55.857696,16.2,39.4
2022-04-05 07:02:06.099206,15.9,40.4
2022-04-05 07:02:16.337606,17,39.9
2022-04-05 07:02:26.560716,16.7,39.9
2022-04-05 07:02:36.857620,17,39.9
2022-04-05 07:02:47.147733,17.6,39.9
2022-04-05 07:02:57.397642,19.3,40.4
2022-04-05 07:03:07.617622,17.9,39.9
2022-04-05 07:03:17.879387,19.8,39.9
2022-04-05 07:03:28.110031,21,39.9
2022-04-05 07:03:38.357643,20.2,39.9
2022-04-05 07:03:48.658255,21.8,39.9
2022-04-05 07:03:58.917610,23.2,38.4
2022-04-05 07:04:09.178210,25.2,40.9
2022-04-05 07:04:19.427783,26.1,40.4
2022-04-05 07:04:29.657617,27.1,38.9
2022-04-05 07:04:39.897655,21,38.9
2022-04-05 07:04:50.137621,16.4,40.4
2022-04-05 07:05:00.379321,15.6,39.4
2022-04-05 07:05:10.627613,15.9,40.9
2022-04-05 07:05:20.876981,16.1,38.9
2022-04-05 07:05:31.147658,15.9,39.4
2022-04-05 07:05:41.395655,15.8,39.9
2022-04-05 07:05:51.817876,16.6,39.9
2022-04-05 07:06:02.077684,15.1,38.9
2022-04-05 07:06:12.361068,15.5,39.9
2022-04-05 07:06:22.607696,23.4,40.9
2022-04-05 07:06:32.979296,22.2,40.4
2022-04-05 07:06:43.257599,15.9,40.9
2022-04-05 07:06:53.629482,15.8,38.9
2022-04-05 07:07:03.867632,16,39.9
2022-04-05 07:07:14.137663,16.1,40.4
2022-04-05 07:07:24.447641,17.3,40.4
2022-04-05 07:07:34.698003,19.5,40.9
2022-04-05 07:07:44.964307,23.5,39.9
2022-04-05 07:07:55.213885,24.9,39.9
2022-04-05 07:08:05.457605,26.9,39.4
2022-04-05 07:08:15.707591,26.9,40.4
2022-04-05 07:08:26.087654,15.8,38.9
2022-04-05 07:08:36.337667,15.7,39.9
2022-04-05 07:08:46.577667,16.5,38.9
2022-04-05 07:08:56.817746,16.1,39.4
2022-04-05 07:09:07.057642,16.4,39.9
2022-04-05 07:09:17.297631,16.6,39.9
2022-04-05 07:09:27.567631,16.4,40.4
2022-04-05 07:09:37.827677,16.8,40.4
2022-04-05 07:09:48.067595,19.9,40.4
2022-04-05 07:09:58.287728,17.3,40.4
2022-04-05 07:10:08.527691,21.7,39.9
2022-04-05 07:10:18.779348,22.1,39.9
2022-04-05 07:10:29.007644,21.7,39.4
2022-04-05 07:10:39.297628,23.2,39.4
2022-04-05 07:10:49.553432,26.4,39.9
2022-04-05 07:11:00.007598,27.1,38.9
2022-04-05 07:11:10.287621,27.9,39.9
2022-04-05 07:11:20.677695,28.2,39.9
2022-04-05 07:11:30.917717,15.3,39.4
2022-04-05 07:11:41.167656,15.4,40.4
2022-04-05 07:11:51.568062,15.9,40.9
2022-04-05 07:12:01.847705,15.7,37.9
2022-04-05 07:12:12.127658,15.7,38.9
2022-04-05 07:12:22.388708,17.6,39.4
2022-04-05 07:12:32.707613,17.4,38.9
2022-04-05 07:12:42.957653,16.6,39.9
2022-04-05 07:12:53.397654,17.7,40.4
2022-04-05 07:13:03.657599,18.8,40.9
2022-04-05 07:13:14.047610,25.3,40.9
2022-04-05 07:13:24.277679,24.3,40.9
2022-04-05 07:13:34.567599,24.4,40.4
2022-04-05 07:13:44.837838,24.2,39.9
2022-04-05 07:13:55.127616,26,39.9
2022-04-05 07:14:05.379324,26.6,39.9
2022-04-05 07:14:15.647682,26.2,39.9
2022-04-05 07:14:25.907608,27.2,39.9
2022-04-05 07:14:36.167641,18.5,39.9
2022-04-05 07:14:46.427595,16.1,40.9
2022-04-05 07:14:56.886267,15.2,39.4
2022-04-05 07:15:07.267634,17.1,40.4
2022-04-05 07:15:17.697648,15.4,40.9
2022-04-05 07:15:28.097986,15.9,41.8
2022-04-05 07:15:38.357603,15.9,40.4
2022-04-05 07:15:48.727687,18,39.9
2022-04-05 07:15:59.107674,16.7,40.4
2022-04-05 07:16:09.558121,15.7,40.9
2022-04-05 07:16:19.957610,16.9,40.9
2022-04-05 07:16:30.347618,16.7,38.9
2022-04-05 07:16:40.737726,19.9,39.4
2022-04-05 07:16:51.167770,18,40.9
2022-04-05 07:17:01.577648,17.2,39.4
2022-04-05 07:17:11.999234,16.7,38.4
2022-04-05 07:17:22.427599,17.1,40.9
2022-04-05 07:17:32.878844,18,40.4
2022-04-05 07:17:43.247630,19.9,40.9
2022-04-05 07:17:53.637651,20.5,40.9
2022-04-05 07:18:04.037905,19.6,40.4
2022-04-05 07:18:14.287639,22.3,39.4
2022-04-05 07:18:24.677671,15.6,39.9
2022-04-05 07:18:35.117618,16.1,39.9
2022-04-05 07:18:45.499216,21.4,40.9
2022-04-05 07:18:55.727595,15.7,39.9
2022-04-05 07:19:05.977608,15.1,40.9
2022-04-05 07:19:16.271076,16.8,40.4
2022-04-05 07:19:26.687607,24.5,40.4
2022-04-05 07:19:36.927595,15.7,41.3
2022-04-05 07:19:47.307690,15.5,40.4
2022-04-05 07:19:57.708626,15.6,40.4
2022-04-05 07:20:08.107806,15.7,39.9
2022-04-05 07:20:18.357633,16.5,39.9
2022-04-05 07:20:28.754406,15.9,40.4
2022-04-05 07:20:39.127603,17,40.9
2022-04-05 07:20:49.354292,16.2,40.4
2022-04-05 07:20:59.617666,16,40.4
2022-04-05 07:21:10.157600,16,40.4
2022-04-05 07:21:20.557960,16.1,39.4
2022-04-05 07:21:30.967642,17.3,39.9
2022-04-05 07:21:41.237728,16.6,39.9
2022-04-05 07:21:51.487651,18.6,40.4
2022-04-05 07:22:01.891948,21.2,41.3
2022-04-05 07:22:12.297609,18.5,40.4
2022-04-05 07:22:22.588105,20.8,40.9
2022-04-05 07:22:32.848881,19.7,40.9
2022-04-05 07:22:43.267736,20.3,40.9
2022-04-05 07:22:53.507616,22.1,41.3
2022-04-05 07:23:03.919735,23.7,39.9
2022-04-05 07:23:14.299281,27.9,39.9
2022-04-05 07:23:24.687595,26.7,40.9
2022-04-05 07:23:35.077650,28,39.9
2022-04-05 07:23:45.347608,25.8,39.4
2022-04-05 07:23:55.717576,16.5,41.8
2022-04-05 07:24:05.974000,14.5,40.4
2022-04-05 07:24:16.399238,16,41.3
2022-04-05 07:24:26.817672,15.6,40.4
2022-04-05 07:24:37.117973,15.3,41.3
2022-04-05 07:24:47.377689,16.8,39.4
2022-04-05 07:24:57.637711,15.8,40.9
2022-04-05 07:25:07.897458,16.3,40.4
2022-04-05 07:25:18.168057,17.4,40.9
2022-04-05 07:25:28.437656,16.2,40.9
2022-04-05 07:25:38.687640,19,40.4
2022-04-05 07:25:48.947642,16.5,40.9
2022-04-05 07:25:59.349928,16.5,40.9
2022-04-05 07:26:09.650475,24.6,40.4
2022-04-05 07:26:20.057763,27.3,42.3
2022-04-05 07:26:30.307597,27.1,40.4
2022-04-05 07:26:40.567641,27.2,39.9
2022-04-05 07:26:50.847624,26,41.3
2022-04-05 07:27:01.117641,21.5,40.4
2022-04-05 07:27:11.377736,16.3,41.8
2022-04-05 07:27:21.807728,16.3,41.3
2022-04-05 07:27:32.087627,16.7,41.3
2022-04-05 07:27:42.337860,16,40.4
2022-04-05 07:27:52.607713,16.5,41.3
2022-04-05 07:28:03.047648,16.1,41.8
2022-04-05 07:28:13.307738,16.6,40.4
2022-04-05 07:28:23.677606,15.6,41.3
2022-04-05 07:28:33.907649,15.8,41.3
2022-04-05 07:28:44.177663,15.7,39.9
2022-04-05 07:28:54.618763,16.9,41.3
2022-04-05 07:29:04.877616,16.7,40.9
2022-04-05 07:29:15.287655,19.9,40.4
2022-04-05 07:29:25.557605,18.3,42.3
2022-04-05 07:29:35.957629,17.7,40.4
2022-04-05 07:29:46.215914,19.1,39.9
2022-04-05 07:29:56.487637,19.7,39.9
2022-04-05 07:30:06.897559,20,40.9
2022-04-05 07:30:17.297614,22,41.3
2022-04-05 07:30:27.527595,22.9,40.4
2022-04-05 07:30:37.999294,20.2,40.4
2022-04-05 07:30:48.267605,16.2,41.3
2022-04-05 07:30:58.517627,15.8,42.3
2022-04-05 07:31:08.777649,16.4,41.3
2022-04-05 07:31:19.307664,15.4,39.9
2022-04-05 07:31:29.597863,16.5,40.4
2022-04-05 07:31:39.997614,16.1,39.9
2022-04-05 07:31:50.247704,18.4,41.8
2022-04-05 07:32:00.511701,19.1,41.3
2022-04-05 07:32:10.917630,15.1,40.4
2022-04-05 07:32:21.240988,15.7,41.3
2022-04-05 07:32:31.546446,15.8,41.8
2022-04-05 07:32:41.815076,15.3,41.3
2022-04-05 07:32:52.082219,15.9,41.3
2022-04-05 07:33:02.347653,16.8,40.9
2022-04-05 07:33:12.767586,17.5,40.4
2022-04-05 07:33:23.154325,17.3,39.9
2022-04-05 07:33:33.426039,17.8,40.9
2022-04-05 07:33:43.699277,17.6,40.9
2022-04-05 07:33:54.107770,19.2,41.3
2022-04-05 07:34:04.367422,26.3,41.3
2022-04-05 07:34:14.789154,28.1,41.8
2022-04-05 07:34:25.057721,27.7,40.4
2022-04-05 07:34:35.507602,27.3,41.3
2022-04-05 07:34:45.900422,15.8,40.9
2022-04-05 07:34:56.342815,15.4,40.9
2022-04-05 07:35:06.599439,18.9,41.3
2022-04-05 07:35:16.862768,16.2,41.3
2022-04-05 07:35:27.249578,15.5,40.9
2022-04-05 07:35:37.657636,16.7,40.9
2022-04-05 07:35:47.917664,16.8,39.9
2022-04-05 07:35:58.177708,15.5,41.3
2022-04-05 07:36:08.477618,16.1,40.9
2022-04-05 07:36:18.757663,16.1,40.4
2022-04-05 07:36:29.079289,16.5,41.3
2022-04-05 07:36:39.349089,15.8,41.3
2022-04-05 07:36:49.631853,16.5,40.4
2022-04-05 07:36:59.885215,16.9,40.4
2022-04-05 07:37:10.127627,15.9,40.9
2022-04-05 07:37:20.399306,17.1,40.9
2022-04-05 07:37:30.654403,21.1,41.3
2022-04-05 07:37:40.917981,17.4,40.4
2022-04-05 07:37:51.207626,17.6,40.9
2022-04-05 07:38:01.467600,17,40.4
2022-04-05 07:38:11.819498,18.6,41.3
2022-04-05 07:38:22.052541,22.1,40.9
2022-04-05 07:38:32.367700,16.9,41.8
2022-04-05 07:38:42.637591,16.5,41.3
2022-04-05 07:38:52.888832,16.2,40.9
2022-04-05 07:39:03.307722,16.1,41.3
2022-04-05 07:39:13.567851,15.8,40.4
2022-04-05 07:39:23.837625,15.1,41.3
2022-04-05 07:39:34.217684,17,41.3
2022-04-05 07:39:44.477643,16.1,40.9
2022-04-05 07:39:54.757642,16,39.9
2022-04-05 07:40:05.007621,16.7,40.4
2022-04-05 07:40:15.267602,17.1,41.3
2022-04-05 07:40:25.519947,17.1,39.9
2022-04-05 07:40:35.779313,16.7,39.9
2022-04-05 07:40:46.037640,17.1,40.4
2022-04-05 07:40:56.302582,20.3,41.3
2022-04-05 07:41:06.527716,16.6,40.4
2022-04-05 07:41:16.779303,18.6,40.9
2022-04-05 07:41:27.177678,18.2,41.3
2022-04-05 07:41:37.601035,19.7,41.8
2022-04-05 07:41:47.879293,20.7,39.9
2022-04-05 07:41:58.167626,25.1,40.9
2022-04-05 07:42:08.447566,27.6,41.3
2022-04-05 07:42:18.667735,28,40.4
2022-04-05 07:42:28.917728,28.5,40.9
2022-04-05 07:42:39.167687,19.3,40.9
2022-04-05 07:42:49.417620,16,41.3
2022-04-05 07:42:59.674612,16.5,40.4
2022-04-05 07:43:09.917604,16.5,39.4
2022-04-05 07:43:20.167729,16.5,40.9
2022-04-05 07:43:30.448057,16.9,41.3
2022-04-05 07:43:40.707681,18.3,40.4
2022-04-05 07:43:51.017596,16.6,41.8
2022-04-05 07:44:01.287627,17.4,40.9
2022-04-05 07:44:11.547643,20.5,41.8
2022-04-05 07:44:21.797594,18.4,41.3
2022-04-05 07:44:32.111520,22.6,39.9
2022-04-05 07:44:42.377783,19.7,40.9
2022-04-05 07:44:52.648195,21.5,41.3
2022-04-05 07:45:02.907597,21.5,40.9
2022-04-05 07:45:13.137616,22.5,40.9
2022-04-05 07:45:23.379232,24.4,40.9
2022-04-05 07:45:33.754358,24.9,40.9
2022-04-05 07:45:44.047596,27.9,41.3
2022-04-05 07:45:54.302654,28.6,40.9
2022-04-05 07:46:04.727622,27.5,40.9
2022-04-05 07:46:14.964569,25.5,41.3
2022-04-05 07:46:25.247648,15.8,40.9
2022-04-05 07:46:35.637653,19,41.3
2022-04-05 07:46:46.017656,15.7,41.8
2022-04-05 07:46:56.408852,15.6,41.3
2022-04-05 07:47:06.797597,15.9,41.8
2022-04-05 07:47:17.172666,17,41.8
2022-04-05 07:47:27.557593,16,41.8
2022-04-05 07:47:37.837716,15.8,41.3
2022-04-05 07:47:48.227715,16.5,39.9
2022-04-05 07:47:58.497629,17.8,41.3
2022-04-05 07:48:08.747714,26.9,41.3
2022-04-05 07:48:18.997645,27.8,41.8
2022-04-05 07:48:29.257645,26.4,40.9
2022-04-05 07:48:39.557691,24,40.4
2022-04-05 07:48:49.892399,16.7,40.4
2022-04-05 07:49:00.141456,15.6,40.4
2022-04-05 07:49:10.417751,15.9,41.8
2022-04-05 07:49:20.667615,18,40.9
2022-04-05 07:49:30.929178,15.7,39.9
2022-04-05 07:49:41.222208,16,41.8
2022-04-05 07:49:51.657587,15.6,41.3
2022-04-05 07:50:01.897763,18.3,41.3
2022-04-05 07:50:12.187728,16.4,41.8
2022-04-05 07:50:22.507767,16.5,41.3
2022-04-05 07:50:32.847686,15.8,41.3
2022-04-05 07:50:43.098098,17.3,41.3
2022-04-05 07:50:53.348686,16.2,41.3
2022-04-05 07:51:03.627598,20.6,40.9
2022-04-05 07:51:13.898439,20.8,41.3
2022-04-05 07:51:24.167917,16.6,40.9
2022-04-05 07:51:34.517586,15.1,40.4
2022-04-05 07:51:44.887621,17.2,40.9
2022-04-05 07:51:55.147731,16.9,41.3
2022-04-05 07:52:05.417655,17,40.4
2022-04-05 07:52:15.687606,16.7,41.8
2022-04-05 07:52:25.927630,16.8,41.3
2022-04-05 07:52:36.207657,17.3,41.3
2022-04-05 07:52:46.457894,17.4,40.4
2022-04-05 07:52:56.712559,19.3,40.9
2022-04-05 07:53:06.977854,19.5,41.3
2022-04-05 07:53:17.234532,23.3,42.8
2022-04-05 07:53:27.467632,22.6,40.4
2022-04-05 07:53:37.728089,24.6,41.3
2022-04-05 07:53:47.979301,25.6,41.3
2022-04-05 07:53:58.217598,27,41.8
2022-04-05 07:54:08.444111,27.5,41.8
2022-04-05 07:54:18.741852,28.2,42.3
2022-04-05 07:54:28.979309,29,41.3
2022-04-05 07:54:39.241957,28.3,40.9
2022-04-05 07:54:49.497621,22.8,41.3
2022-04-05 07:54:59.747648,15.6,40.9
2022-04-05 07:55:10.053757,16.8,42.3
2022-04-05 07:55:20.317603,15.5,40.4
2022-04-05 07:55:30.567612,15.8,41.3
2022-04-05 07:55:40.804424,18.8,41.8
2022-04-05 07:55:51.047615,18.4,42.3
2022-04-05 07:56:01.333089,16.3,41.3
2022-04-05 07:56:11.588064,17.7,40.9
2022-04-05 07:56:21.849660,15.7,40.9
2022-04-05 07:56:32.257612,16.3,41.3
2022-04-05 07:56:42.517643,17.1,40.9
2022-04-05 07:56:52.907688,18.1,41.8
2022-04-05 07:57:03.307665,16.7,41.3
2022-04-05 07:57:13.567672,17.9,41.8
2022-04-05 07:57:23.807626,17.5,40.9
2022-04-05 07:57:34.057691,17.2,41.3
2022-04-05 07:57:44.297645,19.5,42.3
2022-04-05 07:57:54.557736,21.3,41.3
2022-04-05 07:58:04.827715,22.2,40.9
2022-04-05 07:58:15.087623,23.7,42.3
2022-04-05 07:58:25.447620,25.5,41.3
2022-04-05 07:58:35.677617,27.6,41.3
2022-04-05 07:58:45.927603,30.7,40.9
2022-04-05 07:58:56.177677,30,41.8
2022-04-05 07:59:06.429353,22.4,41.3
2022-04-05 07:59:16.687622,15,42.3
2022-04-05 07:59:26.927650,16,41.3
2022-04-05 07:59:37.207661,15.8,40.9
2022-04-05 07:59:47.457641,16.1,41.8
2022-04-05 07:59:57.714835,15.4,42.3
2022-04-05 08:00:07.977637,15.9,40.4
2022-04-05 08:00:18.229271,16.4,41.8
2022-04-05 08:00:28.457642,16.6,40.9
2022-04-05 08:00:38.738117,16.1,40.9
2022-04-05 08:00:49.037635,17.2,41.3
2022-04-05 08:00:59.287610,15.7,40.9
2022-04-05 08:01:09.548775,15.5,41.8
2022-04-05 08:01:19.807615,15.8,40.4
2022-04-05 08:01:30.047596,20.6,41.8
2022-04-05 08:01:40.437684,17.2,41.3
2022-04-05 08:01:50.829286,15.5,41.8
2022-04-05 08:02:01.357845,17.1,40.9
2022-04-05 08:02:11.799223,16.4,41.3
2022-04-05 08:02:22.057702,16.9,41.3
2022-04-05 08:02:32.516926,17.3,40.9
2022-04-05 08:02:42.907691,17.2,39.9
2022-04-05 08:02:53.317684,16.8,41.8
2022-04-05 08:03:03.569781,17.6,40.4
2022-04-05 08:03:13.807668,24.8,42.3
2022-04-05 08:03:24.058776,28.3,41.3
2022-04-05 08:03:34.497945,27.2,40.4
2022-04-05 08:03:44.757734,29.3,42.3
2022-04-05 08:03:55.027233,20.9,41.3
2022-04-05 08:04:05.277735,14.6,40.9
2022-04-05 08:04:15.527625,15.5,40.4
2022-04-05 08:04:25.777623,16.2,42.3
2022-04-05 08:04:36.037803,15.5,41.3
2022-04-05 08:04:46.287847,15.7,41.3
2022-04-05 08:04:56.567598,15.9,41.3
2022-04-05 08:05:06.807651,15.9,41.8
2022-04-05 08:05:17.047716,16.2,41.3
2022-04-05 08:05:27.299297,17.4,42.8
2022-04-05 08:05:37.557590,17,41.3
2022-04-05 08:05:47.817721,19.3,41.8
2022-04-05 08:05:58.097595,16.1,40.9
2022-04-05 08:06:08.372618,17.2,39.9
2022-04-05 08:06:18.737729,17.3,40.9
2022-04-05 08:06:28.987596,17,41.3
2022-04-05 08:06:39.289679,18.2,41.8
2022-04-05 08:06:49.539621,20.9,39.9
2022-04-05 08:06:59.807623,19.5,40.9
2022-04-05 08:07:10.308842,16.2,40.9
2022-04-05 08:07:20.559544,15.4,41.3
2022-04-05 08:07:30.857777,17.5,41.8
2022-04-05 08:07:41.107647,15.6,41.3
2022-04-05 08:07:51.407615,15.6,41.3
2022-04-05 08:08:01.813146,15.5,41.3
2022-04-05 08:08:12.077590,16.3,40.9
2022-04-05 08:08:22.311747,16.1,41.3
2022-04-05 08:08:32.657659,17.5,41.8
2022-04-05 08:08:42.917610,23.1,42.3
2022-04-05 08:08:53.144864,15.2,41.3
2022-04-05 08:09:03.427692,16.8,41.8
2022-04-05 08:09:13.699243,18.7,41.3
2022-04-05 08:09:23.977634,15.2,42.8
2022-04-05 08:09:34.367674,16.7,41.8
2022-04-05 08:09:44.614363,16.1,41.8
2022-04-05 08:09:54.882742,15.8,41.3
2022-04-05 08:10:05.137639,17.4,41.3
2022-04-05 08:10:15.399243,15.9,42.3
2022-04-05 08:10:25.658394,16.6,42.3
2022-04-05 08:10:35.887734,17,41.8
2022-04-05 08:10:46.137622,17.2,41.3
2022-04-05 08:10:56.387677,16.2,40.9
2022-04-05 08:11:06.657740,17.4,40.9
2022-04-05 08:11:16.947594,18,40.9
2022-04-05 08:11:27.207738,17.7,41.8
2022-04-05 08:11:37.464542,16.9,40.9
2022-04-05 08:11:47.867754,20.7,42.3
2022-04-05 08:11:58.130211,20.6,41.3
2022-04-05 08:12:08.417608,21.8,41.3
2022-04-05 08:12:18.787719,26.9,41.3
2022-04-05 08:12:29.047584,28.4,42.8
2022-04-05 08:12:39.287929,28.5,41.3
2022-04-05 08:12:49.721953,27.7,41.8
2022-04-05 08:12:59.992741,26.9,41.3
2022-04-05 08:13:10.247658,26.9,42.3
2022-04-05 08:13:20.509204,24.2,41.3
2022-04-05 08:13:30.769748,21.1,40.9
2022-04-05 08:13:41.037634,17.7,41.8
2022-04-05 08:13:51.307591,17.1,43.3
2022-04-05 08:14:01.557654,15.6,40.4
2022-04-05 08:14:11.807771,15.3,41.3
2022-04-05 08:14:22.067599,15.5,41.3
2022-04-05 08:14:32.407591,15.4,42.3
2022-04-05 08:14:42.647605,17.3,40.9
2022-04-05 08:14:52.937599,18,40.4
2022-04-05 08:15:03.186560,17.5,41.8
2022-04-05 08:15:13.707663,17.9,41.3
2022-04-05 08:15:24.116197,21.8,43.3
2022-04-05 08:15:34.587979,29.4,41.8
2022-04-05 08:15:44.897692,28,41.3
2022-04-05 08:15:55.321488,28.1,41.8
2022-04-05 08:16:05.599249,27.9,41.3
2022-04-05 08:16:16.017796,16.5,40.9
2022-04-05 08:16:26.267642,15.8,41.3
2022-04-05 08:16:36.686630,15.1,41.3
2022-04-05 08:16:47.077624,15.6,41.8
2022-04-05 08:16:57.477606,14.6,42.8
2022-04-05 08:17:07.867760,16.4,40.4
2022-04-05 08:17:18.279115,17.7,42.3
2022-04-05 08:17:28.757610,15.6,41.8
2022-04-05 08:17:39.167595,16.5,41.8
2022-04-05 08:17:49.554322,15.6,40.9
2022-04-05 08:17:59.979349,16.8,41.8
2022-04-05 08:18:10.427616,16.6,41.3
2022-04-05 08:18:20.697986,16.2,40.9
2022-04-05 08:18:31.137708,17.2,41.8
2022-04-05 08:18:41.572266,17.3,41.3
2022-04-05 08:18:51.997700,16.1,40.9
2022-04-05 08:19:02.367726,16.8,41.3
2022-04-05 08:19:12.817616,20.1,42.3
2022-04-05 08:19:23.067627,17.5,41.3
2022-04-05 08:19:33.417647,17,40.9
2022-04-05 08:19:43.897768,17.7,40.9
2022-04-05 08:19:54.302686,17.6,40.9
2022-04-05 08:20:04.577665,17.3,40.9
2022-04-05 08:20:14.987612,19,40.9
2022-04-05 08:20:25.377802,23.7,40.4
2022-04-05 08:20:35.757607,14.7,39.9
2022-04-05 08:20:46.157910,16,41.3
2022-04-05 08:20:56.577628,15.8,41.3
2022-04-05 08:21:06.997676,15.9,40.4
2022-04-05 08:21:17.407688,16.6,40.9
2022-04-05 08:21:27.697609,16.6,41.8
2022-04-05 08:21:38.087620,18,41.3
2022-04-05 08:21:48.473196,15.5,41.3
2022-04-05 08:21:58.877706,16,40.9
2022-04-05 08:22:09.311554,17.2,40.9
2022-04-05 08:22:19.917612,20,40.9
2022-04-05 08:22:30.313643,16,39.9
2022-04-05 08:22:40.587804,18.9,41.3
2022-04-05 08:22:51.018299,17.4,40.9
2022-04-05 08:23:01.447650,17.8,41.3
2022-04-05 08:23:11.867608,18.4,40.4
2022-04-05 08:23:22.288309,21.3,40.9
2022-04-05 08:23:32.767616,19.9,40.4
2022-04-05 08:23:43.037704,15.3,40.9
2022-04-05 08:23:53.457713,15.3,40.9
2022-04-05 08:24:03.683380,15.4,41.8
2022-04-05 08:24:13.947671,16.2,40.9
2022-04-05 08:24:24.397593,16.6,41.3
2022-04-05 08:24:34.747605,15.7,40.9
2022-04-05 08:24:45.027577,15.7,41.3
2022-04-05 08:24:55.417606,16.4,40.4
2022-04-05 08:25:05.687735,16.2,39.9
2022-04-05 08:25:15.961287,15.7,40.4
2022-04-05 08:25:26.347750,20.6,41.3
2022-04-05 08:25:36.777640,15.9,41.3
2022-04-05 08:25:47.026335,15.6,39.9
2022-04-05 08:25:57.447599,16.4,41.3
2022-04-05 08:26:07.937627,15.9,40.4
2022-04-05 08:26:18.347677,17.4,41.3
2022-04-05 08:26:28.607642,17.5,40.9
2022-04-05 08:26:38.867751,17.9,39.9
2022-04-05 08:26:49.257775,17.5,40.9
2022-04-05 08:26:59.667679,20.4,40.4
2022-04-05 08:27:10.097700,24.6,40.9
2022-04-05 08:27:20.657683,20.6,39.9
2022-04-05 08:27:30.918474,16.9,39.9
2022-04-05 08:27:41.335519,17.9,42.3
2022-04-05 08:27:51.756470,15.8,41.3
2022-04-05 08:28:02.147613,15.5,40.9
2022-04-05 08:28:12.427640,16.1,40.9
2022-04-05 08:28:22.695618,16.1,40.9
2022-04-05 08:28:33.037615,14.8,40.4
2022-04-05 08:28:43.307610,19.3,41.3
2022-04-05 08:28:53.567646,16,40.9
2022-04-05 08:29:03.843559,16.1,41.3
2022-04-05 08:29:14.267626,17.5,40.9
2022-04-05 08:29:24.537644,16.5,40.9
2022-04-05 08:29:35.007821,16.9,41.3
2022-04-05 08:29:45.267638,18.8,40.4
2022-04-05 08:29:55.677693,18.2,40.9
2022-04-05 08:30:05.947804,21,41.3
2022-04-05 08:30:16.207582,28.4,41.8
2022-04-05 08:30:26.597578,27.3,40.4
2022-04-05 08:30:36.847687,25,40.9
2022-04-05 08:30:47.175799,22.7,40.9
2022-04-05 08:30:57.597930,16.4,39.9
2022-04-05 08:31:08.037744,16.8,40.4
2022-04-05 08:31:18.477614,17.5,40.9
2022-04-05 08:31:28.887600,17.8,41.8
2022-04-05 08:31:39.147675,18.9,41.3
2022-04-05 08:31:49.394490,19.5,39.9
2022-04-05 08:31:59.647607,22.9,40.4
2022-04-05 08:32:09.907657,28.9,42.3
2022-04-05 08:32:20.197602,29.7,41.8
2022-04-05 08:32:30.667699,28.4,42.3
2022-04-05 08:32:40.927737,19.1,40.9
2022-04-05 08:32:51.337676,16.6,40.4
2022-04-05 08:33:01.637664,15.6,40.9
2022-04-05 08:33:11.907633,16.2,39.4
2022-04-05 08:33:22.176839,16.8,40.4
2022-04-05 08:33:32.557659,15.6,41.3
2022-04-05 08:33:42.837686,20.5,42.8
2022-04-05 08:33:53.107636,17.2,39.4
2022-04-05 08:34:03.547850,16.6,40.9
2022-04-05 08:34:13.840763,16.7,41.8
2022-04-05 08:34:24.079286,16.9,40.9
2022-04-05 08:34:34.607679,16.2,40.9
2022-04-05 08:34:44.877629,16.3,39.9
2022-04-05 08:34:55.179419,18.5,41.3
2022-04-05 08:35:05.627702,18.1,41.3
2022-04-05 08:35:15.907692,21.5,41.3
2022-04-05 08:35:26.327630,19.2,40.4
2022-04-05 08:35:36.577574,22.1,41.8
2022-04-05 08:35:46.829202,23.3,41.3
2022-04-05 08:35:57.087656,24,40.4
2022-04-05 08:36:07.437615,26.5,42.3
2022-04-05 08:36:17.687617,22.2,40.9
2022-04-05 08:36:27.961799,19.4,39.9
2022-04-05 08:36:38.393013,15.5,39.9
2022-04-05 08:36:48.817659,18.6,39.9
2022-04-05 08:36:59.087606,16,40.9
2022-04-05 08:37:09.347601,16.5,40.4
2022-04-05 08:37:19.657641,15.3,40.4
